mention_id,entity_name,entity_type,chunk_id,section_id,context_snippet
M00256,Jesus,Person,1975-11-05_SECTION_013_08,,"he first century A.D. His name had been Jesus, and his followers maintained he was th"
M00257,Christ,Person,1975-11-05_SECTION_013_08,,"stem, without naming any names, such as Christ, God, the Holy Spirit, etc. This is the"
M00258,God,Person,1975-11-05_SECTION_013_08,,"thout naming any names, such as Christ, God, the Holy Spirit, etc. This is the foun"
M00259,Holy Spirit,Person,1975-11-05_SECTION_013_08,,"ing any names, such as Christ, God, the Holy Spirit, etc. This is the founda¬ tion of it al"
M00260,Plato,Person,1975-11-05_SECTION_013_08,,"on, (in both senses of the word final.) Plato's Timeus: divine intelligence prevailin"
M00261,Sophia,Person,1975-11-05_SECTION_013_08,,"f I identify his divine reason with St. Sophia, I have bridged across to Christianity."
M00262,Revelation,Work,1975-11-05_SECTION_013_08,,"ural order that I saw. It was the final revelation, (in both senses of the word final.) Pl"
M00263,Christ,Person,1975-11-05_SECTION_013_09,,where I saw reason (or Divine Wisdom or Christ) infuse a local section of ananke reali
M00264,God,Person,1975-11-05_SECTION_013_09,,ltimate form lying within or behind it. God uncovered the essence within. It was th
M00265,Holy Spirit,Person,1975-11-05_SECTION_013_09,,"world, but also wisdom entered me as a Holy Spirit, bringing this per¬ ception: wisdom wit"
M00266,Plato,Person,1975-11-05_SECTION_013_09,,"on, (in both senses of the word final.) Plato's Timeus: divine intelligence prevailin"
M00267,Aristotle,Person,1975-11-05_SECTION_013_09,,"o how she gives it, general y speaking (Aristotle's idea of the triune soul, with one par"
M00268,Sophia,Person,1975-11-05_SECTION_013_09,,"f I identify his divine reason with St. Sophia, I have bridged across to Christianity."
M00269,EXEGESIS,Work,1975-11-05_SECTION_013_09,,"perience was ""vaster than empires""; the exegesis which uncovered the significance of the"
M00270,DEUS IRAE,Work,1975-11-05_SECTION_013_09,,ted proof to display. What I did say in DEUS IRAE is probably -6- all I ever can say; in
M00271,Deus Irae,Work,1975-11-05_SECTION_013_09,,ted proof to display. What I did say in DEUS IRAE is probably -6- all I ever can say; in
M00272,Bible,Work,1975-11-05_SECTION_013_09,,"called Red Sea is so significant in the Bible, above individual-oriented miracles; it"
M00273,Acts,Work,1975-11-05_SECTION_013_09,,"ge what the consequences will be of the acts you are compelled to do, at the bequest"
M00274,Revelation,Work,1975-11-05_SECTION_013_09,,"ural order that I saw. It was the final revelation, (in both senses of the word final.) Pl"
M00275,Pinky,Person,1975-11-05_SECTION_013_10,,"e to see. Many were lost in the battle; Pinky, my guide, died; I was injured and late"
M00276,Christ,Person,1975-11-05_SECTION_013_10,,"ah will come,"" and then, the way paved, Christ returns. If I were to say, Did the Paro"
M00277,God,Person,1975-11-05_SECTION_013_10,,unglimpsed in — peacetime. The Call of God is a command that none can deny. This i
M00278,TEARS,Work,1975-11-05_SECTION_013_10,,"ntention, I offer the dream sequence in TEARS, which is clearly an apocalyptic vision"
M00279,EXEGESIS,Work,1975-11-05_SECTION_013_10,,". In 28 months I've created an enormous exegesis of my 3-74 experience, which is what yo"
M00280,Bible,Work,1975-11-05_SECTION_013_10,,"and Portugal. All gone! All fallen! The Bible records nothing like this, even the fal"
M00281,Acts,Work,1975-11-05_SECTION_013_10,,"ge what the consequences will be of the acts you are compelled to do, at the bequest"
M00282,Tessa,Person,1975-11-05_SECTION_013_11,,") in the cards, then or now. After all, Tessa couldn't see the white light that signi"
M00283,Doris,Person,1975-11-05_SECTION_013_11,,"he expected. Answer: in no ways.) Like Doris says, ""How could anyone miss seeing the"
M00284,Nixon,Person,1975-11-05_SECTION_013_11,,"it (Form One of Parmenides). The tyrant Nixon ""died,"" like Lufteufel in the novel...a"
M00285,Pinky,Person,1975-11-05_SECTION_013_11,,Death that night when it came to claim Pinky; his death a -13- few days later demons
M00286,Christ,Person,1975-11-05_SECTION_013_11,,"en, as I have called it: The Kingdom of Christ or God. But to appreciate this age comp"
M00287,God,Person,1975-11-05_SECTION_013_11,,"reat Tribulation — cut short in 3-74 by God, to spare me. And then the restoration"
M00288,Plato,Person,1975-11-05_SECTION_013_11,,"mate category— of a priori knowledge in Plato's sense. Every ""theolepsic"" change in m"
M00289,Parmenides,Person,1975-11-05_SECTION_013_11,,"ought to see/experience it (Form One of Parmenides). The tyrant Nixon ""died,"" like Lufteuf"
M00290,Calvin,Person,1975-11-05_SECTION_013_11,,get back to the stripped-away theory of Calvin). They will see it only if their facult
M00291,TEARS,Work,1975-11-05_SECTION_013_11,,against the regime was when I fired off TEARS and it was published. So from the stand
M00292,EXEGESIS,Work,1975-11-05_SECTION_013_11,,". In 28 months I've created an enormous exegesis of my 3-74 experience, which is what yo"
M00293,DEUS IRAE,Work,1975-11-05_SECTION_013_11,,"personally would not be here at all. In DEUS IRAE the vision of the palm land,’the Holy L"
M00294,Deus Irae,Work,1975-11-05_SECTION_013_11,,"personally would not be here at all. In DEUS IRAE the vision of the palm land,’the Holy L"
M00295,Bible,Work,1975-11-05_SECTION_013_11,,interesting thing said in the Jerusolam Bible: That Rome and its empire is the sole r
M00296,Revelation,Work,1975-11-05_SECTION_013_11,,"Christ suit; the smile masks death. In Revelation, there is first the 666 beast (which I"
M00297,Nixon,Person,1975-11-05_SECTION_013_12,,ternal form by the campaign against the Nixon gang. An eternal verity beneath the sur
M00298,Christ,Person,1975-11-05_SECTION_013_12,,further development along the lines of Christ as Platonic-archetypal-form exemplar. I
M00299,God,Person,1975-11-05_SECTION_013_12,,"a ""philosopher king,"" in Plato's sense. God is not involved in this, nor Christ qua"
M00300,Plato,Person,1975-11-05_SECTION_013_12,,"mate category— of a priori knowledge in Plato's sense. Every ""theolepsic"" change in m"
M00301,Sophia,Person,1975-11-05_SECTION_013_12,,"The 3-74 material, then, was about St. Sophia but not from or by her; it came through"
M00302,UBIK,Work,1975-11-05_SECTION_013_12,,", as is demonstrated by the contents of UBIK, also acquired this same way. Thus, the"
M00303,Ubik,Work,1975-11-05_SECTION_013_12,,", as is demonstrated by the contents of UBIK, also acquired this same way. Thus, the"
M00304,TEARS,Work,1975-11-05_SECTION_013_12,,al material in UBIK and the material in TEARS from Acts came as the result of Platoni
M00305,Acts,Work,1975-11-05_SECTION_013_12,,in UBIK and the material in TEARS from Acts came as the result of Platonic forms en
M00306,Revelation,Work,1975-11-05_SECTION_013_12,,"by way of the forms, that is it. In my revelation last night, the first century Rome Chri"
M00307,Nixon,Person,1975-11-05_SECTION_013_13,,"hat things got worse, much worse (under Nixon) before they got better (due to the int"
M00308,Christ,Person,1975-11-05_SECTION_013_13,,"from the foretold primal battle between Christ and his adversary, the latter being Rom"
M00309,God,Person,1975-11-05_SECTION_013_13,,and not a moment too soon. Maybe he has God's wisdom (omniscience) but not power. B
M00310,Plato,Person,1975-11-05_SECTION_013_13,,axis. Thus proving (to Joe Chip anyhow) Plato's theory of forms. I think in my experi
M00311,Plotinus,Person,1975-11-05_SECTION_013_13,,"m Summum Bonuum, without us suspecting. Plotinus and Origen were both right: the first f"
M00312,Joe Chip,Person,1975-11-05_SECTION_013_13,,", along the form-axis. Thus proving (to Joe Chip anyhow) Plato's theory of forms. I thin"
M00313,UBIK,Work,1975-11-05_SECTION_013_13,,"h this, that I've accomplished? I guess UBIK will have to stand alone, doing the eva"
M00314,Ubik,Work,1975-11-05_SECTION_013_13,,"h this, that I've accomplished? I guess UBIK will have to stand alone, doing the eva"
M00315,TEARS,Work,1975-11-05_SECTION_013_13,,ppened until at least forty days later. TEARS was published; the Army bought it — at
M00316,Bible,Work,1975-11-05_SECTION_013_13,,"n stages of it, have taken place. The J Bible calls Rome ""the great and only real ene"
M00317,Revelation,Work,1975-11-05_SECTION_013_13,,"uries, unsuspected as the agency of its revelation to men. My reconciling Christianity wit"
M00318,Nixon,Person,1975-11-05_SECTION_013_14,,"es the most sense if it is assumed that Nixon’s evil transcended the ordinary, that h"
M00319,Christ,Person,1975-11-05_SECTION_013_14,,and identifies her again as the Cosmic Christ. The totality of atributes which she po
M00320,God,Person,1975-11-05_SECTION_013_14,,"ise old king). It is the police against God, with God turning the tide (i.e. the in"
M00321,Plato,Person,1975-11-05_SECTION_013_14,,"s right (about her, the logos) but also Plato is right in Timaeus. What I saw was the"
M00322,Sophia,Person,1975-11-05_SECTION_013_14,,"oncerned. What is her name? I guess St. Sophia, or Nous. I saw more than I realized; I"
M00323,Logos,Person,1975-11-05_SECTION_013_14,,"than I realized; I saw all. This is the logos, the ultimate active agency in our univ"
M00324,TEARS,Work,1975-11-05_SECTION_013_14,,"man Empire, inside and out.) But, as in TEARS, which depicted all this, the turning p"
M00325,Bible,Work,1975-11-05_SECTION_013_14,,"drive of efficient cause (ananke). The Bible is right (about her, the logos) but als"
M00326,Timaeus,Work,1975-11-05_SECTION_013_14,,", the logos) but also Plato is right in Timaeus. What I saw was the, not just a. We are"
M00327,Acts,Work,1975-11-05_SECTION_013_14,,"stance, she was not only witnessing the acts of the conspirators but she was judging"
M00328,Revelation,Work,1975-11-05_SECTION_013_14,,RS & in our world identically (Daniel & Revelation may have overstressed the calamatous as
M00329,Jesus,Person,1975-11-05_SECTION_013_15,,"oly Spirit, not be visible as he was as Jesus, and will be again (incarnated in a phy"
M00330,Christ,Person,1975-11-05_SECTION_013_15,,"efers not to the presence of the Cosmic Christ, but to the Second Incarnation, reffere"
M00331,God,Person,1975-11-05_SECTION_013_15,,"s the EB says about Luther's view, when God judged me God saw His own perfect & spo"
M00332,Holy Spirit,Person,1975-11-05_SECTION_013_15,,"(it was he probably who came to me, as Holy Spirit), but to our normal eyes nothing is vis"
